region_name,province_name,year,area,population,population_density,temp_mean,total_precip,snowfall,precip_hours,sunshine_hours,grdp_per_capita,monthly_income_per_capita,central_administrated,airport,maritime_port,predicted_migration_rate(‰)
Tây Nguyên,Đắk Nông,2029,6509.3,746.4500862914831,114.6744022078385,21.875000000000004,2158.563988335953,0.0,2575.9056192345856,200046.518180491,92.34208158009652,4.72224178125,0,0,0,0.21700719
Tây Nguyên,Lâm Đồng,2029,9783.3,1466.3235762071388,149.8802629181502,19.075000000000003,2054.090885642197,0.0,2401.4581495755306,211964.9911254354,117.01648394562841,6.777055096875,0,1,0,0.31570128
Đông Nam Bộ,Bình Phước,2029,6876.8,1142.405821919185,166.12462510458133,26.275000000000002,2506.9443641488897,0.0,2705.466020677276,208253.09383114125,129.22906693462903,6.483510337500002,0,0,0,-0.544378
Đông Nam Bộ,Tây Ninh,2029,4041.3,1294.6152788280083,320.3462447301631,27.575000000000003,1984.1687501788592,0.0,2146.417989255275,212438.6999229929,125.73975750920027,6.764292281250001,0,0,0,3.6174705
Đông Nam Bộ,Bình Dương,2029,2694.4,3079.7610559847276,1143.0229572389874,26.875000000000004,2173.532656631624,0.0,2359.6315632830087,208221.78258865874,228.92362194687897,11.409957168750003,0,0,2,40.04649
Đông Nam Bộ,Đồng Nai,2029,5863.6,3599.981501460492,613.9541410499509,26.575000000000003,2181.119515904772,0.0,2604.4701171904544,210436.80048427428,183.68721761007055,9.125413171875001,0,0,1,11.707868
Đông Nam Bộ,Bà Rịa - Vũng Tàu,2029,1981.0,1285.0489968735146,648.6870251759287,27.175000000000004,1715.2453464833523,0.0,2441.2444145854906,220975.5586798293,467.8166993949829,7.274804906250002,0,1,4,14.005044
Đông Nam Bộ,TP Hồ Chí Minh,2029,2061.4,10257.77978374659,4976.122918282036,27.275000000000002,2040.9676696021572,0.0,2302.502567371271,209821.68607550557,231.04213124088935,9.074361909375003,1,1,1,17.114666
Đồng bằng sông Cửu Long,Long An,2029,4494.9,1888.521950169464,420.1477118889105,26.875000000000004,2089.2570036244915,0.0,2246.393732100815,212640.70793900886,130.84910345357807,5.870895187500002,0,0,2,-1.4796588
Đồng bằng sông Cửu Long,Tiền Giang,2029,2510.6,1933.9941079734233,770.3314378927043,26.775000000000002,2049.272204752495,0.0,2197.4260213193256,209363.12787914922,93.08979074268841,6.406933443750002,0,0,2,1.5770991
Đồng bằng sông Cửu Long,Bến Tre,2029,2394.8,1406.1572645901963,587.1710642183882,26.775000000000002,2133.6503828849395,0.0,2242.3130895356903,213255.8223477776,70.40927947740155,5.590113243750002,0,0,2,-5.0388784
Đồng bằng sông Cửu Long,Trà Vinh,2029,2358.3,1101.9430347332877,467.26160146431226,26.775000000000002,2149.1316768071742,0.0,2258.635659796187,212283.15375066054,111.53328341995464,5.334856931250001,0,0,1,-3.2005808
Đồng bằng sông Cửu Long,Vĩnh Long,2029,1525.7,1115.3767662617258,731.0590327467562,26.875000000000004,2049.374729877808,0.0,2158.659916950646,205141.16034441467,99.44531862471935,5.219991590625002,0,0,2,-0.97294855
Đồng bằng sông Cửu Long,Đồng Tháp,2029,3383.8,1724.6885988587283,509.6898749508624,27.175000000000004,2022.4106219205382,0.0,2119.8938125819677,206965.29272903918,92.96517254892309,6.777055096875,0,0,1,-2.5305336
Đồng bằng sông Cửu Long,An Giang,2029,3536.7,2058.6897314230396,582.0934010300675,27.175000000000004,1942.5435493018576,0.0,2202.5268245257307,203342.27896179212,79.63102581603466,5.3859081937500015,0,0,2,-4.9925733
Đồng bằng sông Cửu Long,Kiên Giang,2029,6348.8,1900.1458445713763,299.29212521600556,27.075000000000003,2150.05440293499,0.0,2588.147546929958,202766.5561161465,98.9468458496581,6.572850046875002,0,2,2,-0.059207886
Đồng bằng sông Cửu Long,Cần Thơ,2029,1439.0,1366.545531767368,949.6494313880249,26.875000000000004,2027.6394033114916,0.0,2195.385700036764,203333.18860107142,128.35673957827183,7.721503453125002,1,1,1,4.9421306
Đồng bằng sông Cửu Long,Hậu Giang,2029,1621.7,785.253856111398,484.216474139112,26.775000000000002,2183.5801189122803,0.0,2319.845298273049,204778.55595566594,111.15942883865871,5.845369556250001,0,0,1,-3.6562881
Đồng bằng sông Cửu Long,Sóc Trăng,2029,3311.9,1296.7375283156605,391.53885332155573,26.675000000000004,2115.503435704572,0.0,2394.3170250865633,210073.18605544546,81.9987714975756,5.449722271875,0,0,2,-5.7067547
Đồng bằng sông Cửu Long,Bạc Liêu,2029,2669.0,1001.270844570293,375.1483119409116,26.875000000000004,2239.251261957136,0.0,2697.3047355470276,209159.09978297303,87.60659021701464,6.598375678125002,0,0,0,-1.9986546
Đồng bằng sông Cửu Long,Cà Mau,2029,5221.2,1304.418563263356,249.83118119653645,26.875000000000004,2557.079150426855,0.0,2688.123289775498,205342.1583203506,89.35124492972903,5.679452953125001,0,1,2,-4.5850616
Đồng bằng sông Hồng,Hà Nội,2030,3358.6,9497.221747732832,2827.732313384396,23.890000000000004,1846.6425723355055,0.0,2146.809730941526,147575.5763857441,212.78930440008395,10.11772208671875,1,1,0,8.182391
Đồng bằng sông Hồng,Vĩnh Phúc,2030,1235.2,1335.9689798851175,1081.5811041816044,23.790000000000003,1788.5292808056972,0.0,2203.143001553064,148053.26878137747,184.0093556409539,7.826158541250002,0,0,0,3.9716396
Đồng bằng sông Hồng,Bắc Ninh,2030,822.7,1687.762481193383,2051.4920155504838,23.890000000000004,1902.6951088465264,0.0,2188.8036235792188,149730.25246689547,209.92433212541943,7.705549933593751,0,0,0,27.698307
Đồng bằng sông Hồng,Quảng Ninh,2030,6177.8,1523.9318769568574,246.67873303714225,23.490000000000002,2178.011979356541,0.0,2770.5726728038303,171873.11671279062,321.52802482485146,7.906564279687501,0,1,1,3.715439
Đồng bằng sông Hồng,Hải Dương,2030,1668.2,2155.537509508044,1292.1337426615778,23.790000000000003,1864.1589899951996,0.0,2206.215725404603,153787.60164929842,135.5652789966263,7.879762366875002,0,0,0,2.8933363
Đồng bằng sông Hồng,Hải Phòng,2030,1561.8,2320.1116551640507,1485.5369798719753,23.790000000000003,1817.5859265706015,0.0,2069.991634653066,164805.90061383334,265.92151749386255,9.42087235359375,1,1,4,9.262473
Đồng bằng sông Hồng,Hưng Yên,2030,930.3,1436.5657601678404,1544.196237953177,23.890000000000004,1827.889701664539,0.0,2110.961286006911,149554.15399901365,159.2664132688511,7.866361410468752,0,0,0,8.286631
Đồng bằng sông Hồng,Thái Bình,2030,1586.4,2064.617702111214,1301.4483750070688,24.090000000000003,1782.5530912512133,0.0,2014.682605325373,160806.2388605641,89.59549658950903,7.638545151562502,0,0,2,5.1130114
Đồng bằng sông Hồng,Hà Nam,2030,862.0,976.182408317431,1132.46219062347,23.890000000000004,1885.2817289377717,0.0,2107.888562155373,152642.96160806672,138.16979924632133,7.504535587500001,0,0,0,2.9285374
Đồng bằng sông Hồng,Nam Định,2030,1668.5,2069.26483598297,1240.194687433605,24.090000000000003,1788.0140920510005,0.0,2033.118948434604,160343.72736733436,74.09860110382361,7.946767148906251,0,0,2,0.9312106
Đồng bằng sông Hồng,Ninh Bình,2030,1386.8,1122.9990353670096,809.7772103886716,23.990000000000002,1839.0177787659916,0.0,2021.8522943122964,157868.22821538683,122.54267774815116,7.906564279687501,0,0,0,2.1429439
Trung du và miền núi phía Bắc,Hà Giang,2030,7929.5,993.1307789085423,125.24506953887916,22.990000000000002,2758.5266681489875,0.0,3670.8807613045956,153665.14236990933,50.397466831598834,3.283234319531251,0,0,0,-3.8611941
Trung du và miền núi phía Bắc,Cao Bằng,2030,6700.3,607.7467005319586,90.70440137485762,21.590000000000003,1875.4931425985312,0.0,2614.887997659216,150176.57099756142,58.34125359316867,3.4842486656250022,0,0,0,-2.931569
Trung du và miền núi phía Bắc,Bắc Kạn,2030,4860.0,359.30545653155156,73.93116389538098,22.190000000000005,2189.037018707054,0.0,2914.9906938261374,145120.3184370014,73.18701901643034,3.685263011718751,0,0,0,-3.0615609
Trung du và miền núi phía Bắc,Tuyên Quang,2030,5867.9,896.6781485961619,152.8107412526052,23.690000000000005,2099.291137638856,0.0,2349.609505143064,146149.58361996565,77.74492945339665,4.944952913906253,0,0,0,-3.4017906
Trung du và miền núi phía Bắc,Lào Cai,2030,6364.0,860.6163897513337,135.23199084716117,22.990000000000002,2489.082949442518,0.0,3731.310997051518,174005.5274704167,125.40765002281569,4.757339524218751,0,0,0,-2.7037594
Trung du và miền núi phía Bắc,Yên Bái,2030,6887.7,944.0133074922387,137.05784332828648,23.290000000000003,2404.2828804194114,0.0,2676.342474689985,149006.62945232372,72.01498490406759,4.690334742187501,0,0,0,-3.3735716
Trung du và miền núi phía Bắc,Thái Nguyên,2030,3526.6,1488.6902005599861,422.131855203308,23.190000000000005,2186.4610749335693,0.0,2547.28807292537,142582.071555119,162.91274161842412,7.1427097645312525,0,0,0,4.390842
Trung du và miền núi phía Bắc,Lạng Sơn,2030,8310.1,890.0409479840301,107.10351836729161,21.690000000000005,1643.5551652339946,0.0,2296.348958383064,156939.15698828636,79.82854565315269,4.288306050000002,0,0,0,-3.3617337
Trung du và miền núi phía Bắc,Bắc Giang,2030,3895.5,2132.881365079153,547.5244166548974,23.590000000000003,1956.274739335002,0.0,2266.6459611515256,151352.5849037605,133.4816627968703,6.861289680000003,0,0,0,1.3574448
Trung du và miền núi phía Bắc,Phú Thọ,2030,3534.6,1684.56962686267,476.5941342337662,23.390000000000004,1962.1478911385466,0.0,2296.348958383064,148211.15016637495,90.89775671435656,6.325251423750001,0,0,0,-1.8511374
Trung du và miền núi phía Bắc,Điện Biên,2030,9541.3,714.4776975253998,74.88263627864126,22.190000000000005,2300.4208274725197,0.0,3066.5784038353677,180707.38985152726,61.466677892802714,3.189427624687501,0,1,0,-3.2830622
Trung du và miền núi phía Bắc,Lai Châu,2030,9068.8,540.849841643948,59.63852346991311,19.790000000000003,2255.5994058138904,0.0,3193.5843230322907,181989.67007455157,73.83814907885412,3.350239101562501,0,0,0,-2.8591146
Trung du và miền núi phía Bắc,Sơn La,2030,14123.5,1451.469391855379,102.76980860660451,21.590000000000003,1495.4899171341103,0.0,1904.0645466699896,187814.07629673387,72.14521091655233,3.4842486656250022,0,0,0,-3.0761392
Trung du và miền núi phía Bắc,Hòa Bình,2030,4590.6,975.7559654444937,212.55521401221924,24.190000000000005,1870.3412550515623,0.0,2116.0824924261424,149236.36710869824,100.53448163822819,4.824344306250001,0,0,0,-2.6617045
Bắc Trung Bộ,Thanh Hóa,2030,11114.7,4112.057410545889,369.9656680383536,24.290000000000003,1767.406541863125,0.0,1883.5797209930665,165449.57087574614,104.70171403774022,6.794284897968753,0,1,1,-0.32258463
Bắc Trung Bộ,Nghệ An,2030,16481.6,3795.330634712264,230.27683202554755,24.890000000000004,1801.6150751749983,0.0,1972.6887126876811,166480.86017903086,79.30764160321365,5.923222731562501,0,1,1,-1.7962728
Bắc Trung Bộ,Hà Tĩnh,2030,5990.7,1453.590671787427,242.64120583361327,24.790000000000003,2435.9154699577994,0.0,2612.8395150915244,171288.1459401718,110.43165858706928,5.5613969085937525,0,0,1,-1.5629295
Bắc Trung Bộ,Quảng Bình,2030,8000.0,1010.5274612378696,126.3159326547337,25.290000000000003,2486.919156672791,0.0,3083.9905056607518,178640.76300431677,84.25623007763421,5.601599777812501,0,1,1,-2.5799022
Bắc Trung Bộ,Quảng Trị,2030,4621.7,720.1636024979016,155.82223045587156,25.590000000000003,2497.841158272365,0.0,2867.8755947692143,183551.27890180217,105.35284410016396,5.2263729984375,0,0,1,-2.4540296
Bắc Trung Bộ,Huế,2030,4902.4,1287.6606564841318,262.6592396548898,25.690000000000005,2999.325892094311,0.0,2998.9784791015218,185416.50577712487,88.29323646466152,6.874690636406251,1,1,1,1.6746289
Duyên hải Nam Trung Bộ,Đà Nẵng,2030,1284.9,1387.656042971686,1079.9720156990318,25.990000000000002,2378.7295181864456,0.0,3005.1239268045983,197784.89299542026,152.62488663212875,8.978640792187502,1,1,1,14.483024
Duyên hải Nam Trung Bộ,Quảng Nam,2030,10574.7,1683.323101541776,159.18400536580478,25.890000000000004,2634.366178267039,0.0,2987.7118249792147,185057.2244202396,107.95736434985899,5.494392126562501,0,1,2,-0.6607114
Duyên hải Nam Trung Bộ,Quảng Ngãi,2030,5155.8,1374.4035106127017,266.57424853809334,26.190000000000005,2688.8731485139688,0.0,3056.3359909969063,203972.6288151288,144.5508738580742,5.695406472656251,0,0,1,-0.63610035
Duyên hải Nam Trung Bộ,Bình Định,2030,6066.2,1657.0257910439555,273.1571314898875,26.090000000000003,2211.2931729099587,0.0,3020.48754606229,211081.3393806559,111.08278864949304,6.365454292968752,0,1,1,-0.85901105
Duyên hải Nam Trung Bộ,Phú Yên,2030,5023.4,965.8384350405338,192.26787336077834,26.090000000000003,1809.3429064954512,0.0,2826.9059434153683,210514.58569092135,92.46046886417358,5.3067787368750015,0,1,2,-1.8309958
Duyên hải Nam Trung Bộ,Khánh Hòa,2030,5137.8,1385.8737304514598,269.74069260217595,26.490000000000002,1675.393830274262,0.0,2248.2096180422955,215950.36081157145,125.66810204778521,6.030430382812502,0,1,1,-1.9361582
Duyên hải Nam Trung Bộ,Ninh Thuận,2030,3355.3,666.8035712175008,198.731431233422,26.590000000000003,1443.2497774078465,0.0,1743.2586651061438,220806.22546040395,125.27742401033095,4.6501318729687515,0,0,2,-2.3847203
Duyên hải Nam Trung Bộ,Bình Thuận,2030,7943.9,1384.5615985347283,174.29242545031136,26.490000000000002,1142.2765069139277,0.0,1750.4283540930671,223570.16175801988,128.27262229748024,6.553067682656252,0,0,1,-0.5042143
Tây Nguyên,Kon Tum,2030,9674.2,654.0977604904873,67.61259437374535,23.590000000000003,2060.548943285651,0.0,2504.2699390038324,210349.6198848022,83.86555204017998,4.663532829375001,0,0,0,-2.3070343
Tây Nguyên,Gia Lai,2030,15511.0,1782.6514876383253,114.92821143951552,22.790000000000003,2159.568221938392,0.0,2662.003096716139,211249.34136725578,85.81894222745125,4.154296485937501,0,1,0,-2.353335
Tây Nguyên,Đắk Lắk,2030,13030.5,2126.5503285809255,163.1979071087775,23.590000000000003,1473.6459139349627,0.0,1989.0765732292198,204780.25282300045,88.81414051460055,4.985155783125002,0,1,0,-1.2844968
Tây Nguyên,Đắk Nông,2030,6509.3,757.6468375858552,116.39451824095606,21.890000000000004,2169.356808277633,0.0,2586.209241711524,200446.61121685198,96.49747525120085,4.9583538703125,0,0,0,0.34182283
Tây Nguyên,Lâm Đồng,2030,9783.3,1488.3184298502458,152.12846686192245,19.090000000000003,2064.3613400704076,0.0,2411.0639821738328,212388.92110768627,122.28222572318168,7.115907851718751,0,1,0,1.2571812
Đông Nam Bộ,Bình Phước,2030,6876.8,1159.5419092479726,168.61649448115003,26.290000000000003,2519.479085969634,0.0,2716.287884759985,208669.60001880353,135.04437494668733,6.807685854375002,0,0,0,0.5787974
Đông Nam Bộ,Tây Ninh,2030,4041.3,1314.0345080104282,325.1514384011155,27.590000000000003,1994.0895939297534,0.0,2155.0036612122963,212863.5773228389,131.39804659711427,7.1025068953125015,0,0,0,5.0390167
Đông Nam Bộ,Bình Dương,2030,2694.4,3125.957471824498,1160.1683015975718,26.890000000000004,2184.400319914782,0.0,2369.0700895361406,208638.22615383606,239.2251849344885,11.980455027187503,0,0,2,40.04649
Đông Nam Bộ,Đồng Nai,2030,5863.6,3653.981223982399,623.1634531657,26.590000000000003,2192.0251134842956,0.0,2614.887997659216,210857.67408524282,191.9531424025237,9.581683830468751,0,0,1,11.944403
Đông Nam Bộ,Bà Rịa - Vũng Tàu,2030,1981.0,1304.3247318266172,658.4173305535675,27.190000000000005,1723.821573215769,0.0,2451.0093922438327,221417.50979718895,488.8684508677571,7.638545151562502,0,1,4,13.596276
Đông Nam Bộ,TP Hồ Chí Minh,2030,2061.4,10411.646480502788,5050.764762056267,27.290000000000003,2051.172507950168,0.0,2311.712577640756,210241.32944765658,241.43902714672936,9.528080004843755,1,1,1,17.114666
Đồng bằng sông Cửu Long,Long An,2030,4494.9,1916.8497794220057,426.4499275672442,26.890000000000004,2099.7032886426136,0.0,2255.3793070292186,213065.98935488687,136.73731310898907,6.164439946875002,0,0,2,-1.0404408
Đồng bằng sông Cửu Long,Tiền Giang,2030,2510.6,1963.0040195930244,781.8864094610948,26.790000000000003,2059.518565776257,0.0,2206.215725404603,209781.8541349075,97.27883132610938,6.727280115937502,0,0,2,4.405132
Đồng bằng sông Cửu Long,Bến Tre,2030,2394.8,1427.249623559049,595.978630181664,26.790000000000003,2144.318634799364,0.0,2251.2823418938333,213682.33399247317,73.57769705388462,5.869618905937503,0,0,2,-3.8228116
Đồng bằng sông Cửu Long,Trà Vinh,2030,2358.3,1118.472180254287,474.2705254862769,26.790000000000003,2159.87733519121,0.0,2267.6702024353717,212707.72005816185,116.55228117385259,5.601599777812501,0,0,1,-3.2005808
Đồng bằng sông Cửu Long,Vĩnh Long,2030,1525.7,1132.1074177556516,742.0249182379573,26.890000000000004,2059.621603527197,0.0,2167.294556618449,205551.4426651035,103.92035796283172,5.480991170156252,0,0,2,-0.8134407
Đồng bằng sông Cửu Long,Đồng Tháp,2030,3383.8,1750.558927841609,517.3352230751252,27.190000000000005,2032.5226750301408,0.0,2128.3733878322955,207379.22331449727,97.14860531362463,7.115907851718751,0,0,1,-1.5121478
Đồng bằng sông Cửu Long,An Giang,2030,3536.7,2089.570077394385,590.8248020455184,27.190000000000005,1952.2562670483667,0.0,2211.3369318238338,203748.9635197157,83.21442197775622,5.655203603437502,0,0,2,-4.7864876
Đồng bằng sông Cửu Long,Kiên Giang,2030,6348.8,1928.6480322399468,303.7815070942456,27.090000000000003,2160.804674949665,0.0,2598.5001371176777,203172.08922837878,103.39945391289271,6.901492549218752,0,2,2,0.9630817
Đồng bằng sông Cửu Long,Cần Thơ,2030,1439.0,1387.0437147438784,963.8941728588453,26.890000000000004,2037.777600328049,0.0,2204.167242836911,203739.85497827356,134.13279285929406,8.107578625781253,1,1,1,5.2662573
Đồng bằng sông Cửu Long,Hậu Giang,2030,1621.7,797.0326639530689,491.47972125119867,26.790000000000003,2194.4980195068415,0.0,2329.1246794661415,205188.11306757727,116.16160313639834,6.137638034062502,0,0,1,-3.4945078
Đồng bằng sông Cửu Long,Sóc Trăng,2030,3311.9,1316.1885912403952,397.41193612137903,26.690000000000005,2126.0809528830946,0.0,2403.8942931869096,210493.33242755636,85.6887162149665,5.72220838546875,0,0,2,-4.842796
Đồng bằng sông Cửu Long,Bạc Liêu,2030,2669.0,1016.2899072388473,380.7755366200252,26.890000000000004,2250.4475182669216,0.0,2708.093954489216,209577.417982539,91.5488867767803,6.9282944620312525,0,0,0,0.5769403
Đồng bằng sông Cửu Long,Cà Mau,2030,5221.2,1323.9848417123062,253.57864891448446,26.890000000000004,2569.864546178989,0.0,2698.8757829346,205752.8426369913,93.37205095156683,5.9634256007812505,0,1,2,-3.8874574
